floor,sq_mt_built,sq_mt_useful,n_rooms,built_year,has_terrace,has_balcony,is_renewal_needed,has_garden,has_lift,has_ac,has_pool,has_parking,house_type_Casa,house_type_Dúplex,house_type_Piso,house_type_Ático,heating_type_central,heating_type_individual,heating_type_unknown,orientation,price_category,is_exterior_0,is_exterior_1,is_exterior_2,price_per_m2,is_district__1,is_district__2,is_district__3,is_district__4,is_district__5,is_district__6,is_district__7,is_district__8,is_district__9,is_district__10,is_district__11,is_district__12,is_district__13,is_district__14,is_district__15,is_district__17,is_district__18,is_district__19,is_district__20,is_district__21,is_ernegy_certificate__A,is_ernegy_certificate__B,is_ernegy_certificate__C,is_ernegy_certificate__D,is_ernegy_certificate__E,is_ernegy_certificate__F,is_ernegy_certificate__G
2.0,2.5505021056913497,7.049285717277662,2.6443899079733493,1994,1,1,0,1,2,1.0,1.0,1,1,0,0,0,0,1,0,east-west,High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1.8929848626602361,-0.16655657970441226,1.320291814191316,2003,1,1,0,1,2,0.0,1.0,1,1,0,0,0,0,0,1,unknown,Medium-High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.8929848626602361,-0.16655657970441226,1.9823408610823328,1983,1,2,1,1,2,1.0,1.0,1,1,0,0,0,0,1,0,south-west,High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.25141796404350947,-0.16655657970441226,-0.003806279590717332,1947,2,2,0,0,1,1.0,0.0,0,0,1,0,0,0,1,0,unknown,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,-0.19911545607512543,0.39127661532412716,-0.003806279590717332,1985,1,2,0,0,1,1.0,1.0,1,0,0,1,0,1,0,0,east-west,Medium,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.7435491256077102,-0.16655657970441226,1.9823408610823328,2008,1,2,0,1,2,1.0,1.0,1,1,0,0,0,0,1,0,north-south,High,0,0,1,4610.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6698380277905818,-0.16655657970441226,-0.665855326481734,1978,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.5941133885551844,-0.16655657970441226,1.320291814191316,1975,1,1,1,1,2,1.0,1.0,1,1,0,0,0,1,0,0,unknown,Medium-High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.02503814950366331,-0.16655657970441226,-0.003806279590717332,2001,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,south-west,Medium-High,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3.1631886276067056,8.488855252835183,-0.003806279590717332,1989,1,2,0,0,2,1.0,0.0,1,1,0,0,0,0,0,1,south,High,0,0,1,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,0.8469347032925554,2.4426632034935944,1.320291814191316,1988,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,east,High,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.0,0.09228423117729993,0.35528737693518914,0.6582427673002993,1986,1,1,0,0,1,1.0,0.0,1,0,0,1,0,0,0,1,south,Medium,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.0,0.4359864263981093,1.8308461508816483,-0.003806279590717332,1977,1,1,0,0,1,1.0,1.0,1,0,0,1,0,1,0,0,north-east,Medium-High,0,1,0,3371.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.0496797190225996,-0.16655657970441226,0.6582427673002993,2002,1,1,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-High,0,1,0,4610.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.12439758754886251,-0.16655657970441226,-0.003806279590717332,2004,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,east,Medium-High,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.42326906165391415,-0.13056734131547423,-0.665855326481734,1995,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,east,Medium,0,1,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.8481541415444784,-0.16655657970441226,2.6443899079733493,1964,1,2,0,0,1,1.0,0.0,1,0,1,0,0,0,0,1,unknown,High,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.002622788945784438,0.6611959032411624,0.6582427673002993,1974,1,2,0,0,1,0.0,0.0,1,0,0,1,0,1,0,0,east-south,Medium,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.8192737648431075,-0.16655657970441226,-1.3279043733727507,2008,1,2,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,east,Low,0,1,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,0.09975601802992623,0.9311151911581976,0.6582427673002993,1989,2,1,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.7968584042852287,-1.012303681844456,-1.3279043733727507,2019,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,north,Low,1,0,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,-0.19164366922249915,-0.16655657970441226,-0.003806279590717332,2003,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,1,0,east,Medium-High,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.02503814950366331,0.7511689992135074,0.6582427673002993,1970,1,2,0,1,2,0.0,0.0,0,1,0,0,0,0,1,0,north-south,Medium-High,0,0,1,3502.178496677741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6922533883484606,-0.16655657970441226,-1.3279043733727507,2008,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,south,Medium-Low,0,1,0,4610.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.31866404571714607,-0.25652967567675733,-0.003806279590717332,2007,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,east-south,Medium,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5577612250011874,-0.4184812484269785,-0.003806279590717332,1965,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,east,Medium-Low,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,-0.6474226672327029,-0.5444435827882615,-1.3279043733727507,2013,2,1,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,east,Medium-Low,0,1,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.6474226672327029,-0.5984274403716686,-0.665855326481734,1961,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,south-west,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.520402290738056,-0.16655657970441226,-0.665855326481734,2003,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.6847816014958343,-0.16655657970441226,-1.3279043733727507,1983,1,2,1,0,1,1.0,0.0,1,0,0,1,0,0,1,0,south,Medium-Low,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.5129305038854297,-0.16655657970441226,-0.003806279590717332,1988,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.3634947668329038,-0.16655657970441226,-0.665855326481734,2004,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,-0.8491609122536128,-0.16655657970441226,-1.3279043733727507,1967,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east,Low,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.28877689830664094,-0.16655657970441226,-0.003806279590717332,1972,1,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,west,Medium,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,-0.45315620906441934,-0.16655657970441226,-0.665855326481734,2013,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,-0.34855119312765126,0.03138423143474689,-0.003806279590717332,1965,2,2,0,0,0,1.0,0.0,0,0,1,0,0,0,1,0,east,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,-0.4606279959170456,-0.16655657970441226,-0.003806279590717332,1965,1,1,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.737296777007007,-0.16655657970441226,1.9823408610823328,1980,2,2,0,1,2,1.0,0.0,1,1,0,0,0,0,1,0,east-south-west,High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.25888975089613575,-0.16655657970441226,0.6582427673002993,1975,1,1,1,0,1,0.0,0.0,1,0,0,1,0,1,0,0,unknown,Medium,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.18417188236987284,-0.16655657970441226,0.6582427673002993,1971,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south,Medium,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.7659644861655892,-0.16655657970441226,0.6582427673002993,1990,1,2,0,1,2,1.0,1.0,1,1,0,0,0,1,0,0,north-east,Medium-High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,-0.3634947668329038,-0.16655657970441226,-0.665855326481734,2002,1,2,0,0,1,1.0,1.0,1,0,0,0,1,0,1,0,north-south,Medium,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.7221405357589659,-0.8683467282887039,-1.3279043733727507,2008,2,1,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,south,Medium,0,1,0,4610.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,-0.18417188236987284,0.12135732740709196,0.6582427673002993,1974,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium,0,0,1,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,-0.42326906165391415,-0.25652967567675733,-0.003806279590717332,1965,1,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,south,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.19911545607512543,0.049378850629215904,-0.665855326481734,2004,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium,0,1,0,4610.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,-0.6100637329695714,-0.49045972520485454,-0.665855326481734,1969,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,north-east,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,-0.57270479870644,-0.16655657970441226,-0.003806279590717332,1973,1,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,north,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.6399508803800766,-0.6884005363440137,-1.3279043733727507,1982,2,2,0,0,1,1.0,0.0,1,0,0,1,0,1,0,0,south,Medium-Low,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1.7734362730182154,4.260119742134965,0.6582427673002993,1990,1,1,1,0,2,0.0,0.0,0,1,0,0,0,0,0,1,unknown,Medium-High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,0.32390962360871495,1.470953766992268,-0.003806279590717332,1980,2,2,0,0,1,1.0,1.0,1,0,0,1,0,1,0,0,east-west,Medium-High,0,1,0,3371.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.34855119312765126,-0.16655657970441226,0.6582427673002993,2000,1,2,1,0,1,1.0,1.0,1,0,0,1,0,1,0,0,east-south,Medium,0,1,0,3695.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.48304335647492447,-0.16655657970441226,0.6582427673002993,1979,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.0,0.28655068934558353,-0.16655657970441226,0.6582427673002993,2004,1,2,0,0,1,0.0,1.0,1,0,0,0,1,0,1,0,east-south-west,Medium-High,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.5652330118538137,-0.16655657970441226,-1.3279043733727507,1972,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.57270479870644,-0.16655657970441226,-0.665855326481734,1970,1,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.047453510061542185,-0.16655657970441226,0.6582427673002993,2017,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,4610.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.7659644861655892,4.260119742134965,0.6582427673002993,1990,1,2,0,1,2,0.0,1.0,1,1,0,0,0,0,1,0,unknown,Medium-High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.0,-0.23647439033825687,-0.16655657970441226,0.6582427673002993,1986,1,1,1,0,1,1.0,0.0,1,0,1,0,0,1,0,0,west,Medium,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.19911545607512543,-0.16655657970441226,-0.003806279590717332,2003,2,1,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,north-east-south,Medium,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.7659644861655892,4.260119742134965,0.6582427673002993,1990,1,2,0,1,2,0.0,0.0,0,1,0,0,0,0,0,1,unknown,Medium-High,0,0,1,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,-0.4979869301801771,-0.16655657970441226,-1.9899534202637674,1971,1,2,0,0,0,1.0,0.0,0,0,0,1,0,1,0,0,unknown,Low,0,1,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.0496797190225996,-0.16655657970441226,-0.003806279590717332,1972,2,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,1,west,Medium,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,-0.4979869301801771,-0.16655657970441226,-1.3279043733727507,1971,1,2,0,0,0,1.0,0.0,0,0,0,1,0,1,0,0,unknown,Low,0,1,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.0,-0.28877689830664094,0.13935194660156097,-0.003806279590717332,1974,1,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,east-west,Medium,0,1,0,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1.8929848626602361,-0.16655657970441226,1.320291814191316,1998,1,1,0,1,2,1.0,1.0,1,1,0,0,0,0,1,0,all,High,0,0,1,3371.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,4.8966431774160055,-0.16655657970441226,2.6443899079733493,2002,1,2,0,1,2,1.0,1.0,1,1,0,0,0,0,0,1,all,High,0,0,1,3695.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.6623662409379555,-0.16655657970441226,-0.665855326481734,1967,1,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,3271.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.7594994700220973,-0.16655657970441226,-1.3279043733727507,1964,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,0,1,0,2648.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,-0.0496797190225996,-0.16655657970441226,-0.003806279590717332,2002,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.6250073066748241,-0.16655657970441226,-0.665855326481734,1957,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,north,Medium-Low,0,1,0,3222.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.31866404571714607,-0.25652967567675733,-0.003806279590717332,2003,2,1,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,east-south,Medium,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.3111922588645198,0.21133042337943703,-0.003806279590717332,1991,1,1,0,0,1,1.0,1.0,0,0,0,1,0,0,0,1,east,Medium,0,1,0,4256.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
